FolderPath,PrefabName,InitPos,InitRot,GameObjectName,IntTL,SyncedTL
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,-4019.300539/25.340187/-7066.762903,0.0/120.597478/0.0,C119AS300406,IC000107,SSN000481
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,-4016.962997/23.330629/-7061.460892,0.0/120.597478/0.0,C119AS300405,IC000107,SSN000481
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,-3731.493479/19.011477/-7218.180405,0.0/300.771629/0.0,C119AS300404,IC000070,SSN000604
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,-3757.311170/19.162360/-7244.201296,0.0/300.771629/0.0,C119AS300403,IC000070,SSN000604
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hot_R_Y_G_Bus.prefab,-3738.301802/21.500434/-7234.593579,0.0/299.299017/0.0,C119AS300402,IC000070,SSN000604
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,-3742.383866/21.321552/-7243.384863,0.0/300.771629/0.0,C119AS300401,IC000070,SSN000604
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,-3741.218446/21.360048/-7240.902959,0.0/300.771629/0.0,C119AS300400,IC000070,SSN000604
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,-3721.842893/21.352869/-7226.290533,0.0/104.190430/0.0,C119AS300399,IC000070,SSN000728
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,-3723.021431/21.340787/-7228.762588,0.0/104.190430/0.0,C119AS300398,IC000070,SSN000728
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hot_R_Y_G_Bus.prefab,-3725.993568/21.335339/-7235.046661,0.0/104.391173/0.0,C119AS300397,IC000070,SSN000728
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,-3732.343206/18.892123/-7251.595819,0.0/104.190430/0.0,C119AS300396,IC000070,SSN000728
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,-3708.621301/18.756233/-7226.622429,0.0/104.190430/0.0,C119AS300395,IC000070,SSN000728
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,-3585.764018/19.035609/-7267.538113,0.0/103.799327/0.0,C119AS300394,IC000037,SSN000125
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,-3605.205864/19.509494/-7285.188881,0.0/291.835398/0.0,C119AS300393,IC000037,SSN000853
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,-3606.159881/19.380712/-7289.087699,0.0/291.835398/0.0,C119AS300392,IC000037,SSN000853
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hot_R_Y_G_Bus.prefab,-3601.446030/19.333505/-7275.265375,0.0/93.111430/0.0,C119AS300391,IC000037,SSN000125
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hot_R_Y_G_Bus.prefab,-3602.613120/19.370915/-7277.843716,0.0/290.453366/0.0,C119AS300390,IC000037,SSN000853
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,-1575.900003/27.314363/-7048.656699,0.0/0.0/0.0,C119AS300389,IC000169,SSN001223
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,-1572.062839/27.353145/-7049.459729,0.0/0.0/0.0,C119AS300388,IC000169,SSN001223
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,-1565.949431/25.135250/-7050.494413,0.0/97.226290/0.0,C119AS300387,IC000169,SSN001083
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,-1584.452165/27.887196/-7042.007349,0.0/277.215378/0.0,C119AS300386,IC000169,SSN000944
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,-1583.863282/27.928041/-7039.046891,0.0/277.215378/0.0,C119AS300385,IC000169,SSN000944
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hot_R_Y_G_Bus.prefab,-1582.467555/28.076774/-7032.586168,0.0/276.768372/0.0,C119AS300384,IC000169,SSN000944
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,-1597.232485/25.471369/-7044.885049,0.0/277.215378/0.0,C119AS300383,IC000169,SSN000944
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,-1766.183801/31.818933/-7019.913810,0.0/272.540694/0.0,C119AS300382,IC000125,SSN000806
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,-1765.680358/31.808769/-7016.962825,0.0/272.540694/0.0,C119AS300381,IC000125,SSN000806
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hot_R_Y_G_Bus.prefab,-1764.756622/31.844942/-7011.386101,0.0/274.434424/0.0,C119AS300380,IC000125,SSN000806
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,-1779.000206/29.291586/-7021.084667,0.0/96.812018/0.0,C119AS300379,IC000125,SSN000669
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,-1934.514076/27.579085/-7001.437485,0.0/267.588542/0.0,C119AS300378,IC000082,SSN000533
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,-1934.251299/27.591324/-6998.428180,0.0/267.588542/0.0,C119AS300377,IC000082,SSN000533
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hot_R_Y_G_Bus.prefab,-1933.652300/27.710846/-6991.844890,0.0/266.353241/0.0,C119AS300376,IC000082,SSN000533
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,-1947.904122/24.421353/-7004.459146,0.0/97.205539/0.0,C119AS300375,IC000082,SSN000398
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,-2021.121363/24.172015/-7002.228777,0.0/263.212163/0.0,C119AS300374,IC000040,SSN000264
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,-2021.350046/24.181063/-6999.250568,0.0/263.212163/0.0,C119AS300373,IC000040,SSN000264
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hot_R_Y_G_Bus.prefab,-2021.785111/24.214786/-6992.640073,0.0/255.739969/0.0,C119AS300372,IC000040,SSN000264
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,-2033.511657/21.171279/-7005.459658,0.0/93.804244/0.0,C119AS300371,IC000040,SSN000131
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,-2146.266823/17.369121/-7025.488020,0.0/253.070689/0.0,C119AS300370,IC000116,SSN000766
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,-2206.596138/19.021667/-7039.233446,0.0/253.070689/0.0,C119AS300369,IC000116,SSN000766
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,-2207.680141/19.001672/-7035.520070,0.0/253.070689/0.0,C119AS300368,IC000116,SSN000766
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,-2204.413246/16.861896/-7044.570449,0.0/348.923099/0.0,C119AS300367,IC000116,SSN000636
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,-3076.437077/15.700578/-7326.196932,0.0/243.669592/0.0,C119AS300366,IC000076,SSN000252
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,-3086.115863/17.434245/-7327.947037,0.0/166.401856/0.0,C119AS300365,IC000076,SSN000507
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,-3082.271563/17.486852/-7327.094969,0.0/166.401856/0.0,C119AS300364,IC000076,SSN000507
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,-3078.097167/17.569479/-7320.028870,0.0/260.732064/0.0,C119AS300363,IC000076,SSN000252
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,-3102.238272/15.458822/-7331.443371,0.0/243.669592/0.0,C119AS300362,IC000076,SSN000252
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,-3102.851996/15.642871/-7331.035461,0.0/71.979285/0.0,C119AS300361,IC000076,SSN000379
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,-3103.990380/17.424709/-7325.212712,0.0/260.732064/0.0,C119AS300360,IC000076,SSN000252
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,-3104.929151/17.360035/-7321.476563,0.0/260.732064/0.0,C119AS300359,IC000076,SSN000252
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,-3569.829213/16.722152/-7304.167196,0.0/103.974016/0.0,C119AS300358,IC000037,SSN000125
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,-3568.633799/18.685882/-7298.489315,0.0/291.835398/0.0,C119AS300357,IC000037,SSN000853
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,-3549.100874/16.918590/-7271.811808,0.0/103.974016/0.0,C119AS300356,IC000037,SSN000125
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,-3549.421537/18.928577/-7275.607111,0.0/103.799327/0.0,C119AS300355,IC000037,SSN000125
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,-3550.404872/18.854061/-7279.475326,0.0/103.799327/0.0,C119AS300354,IC000037,SSN000125
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hot_R_Y_G_Bus.prefab,-3550.575956/19.222932/-7285.443568,0.0/93.111430/0.0,C119AS300353,IC000037,SSN000125
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hot_R_Y_G_Bus.prefab,-3551.592537/19.175335/-7287.499024,0.0/290.453366/0.0,C119AS300352,IC000037,SSN000853
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,-3109.789124/15.508474/-7298.750866,0.0/71.979285/0.0,C119AS300351,IC000076,SSN000379
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,-3108.010202/17.495357/-7306.212778,0.0/71.549303/0.0,C119AS300350,IC000076,SSN000379
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,-3089.102399/17.412787/-7295.240776,0.0/166.401856/0.0,C119AS300349,IC000076,SSN000507
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,-3080.025398/17.233190/-7298.642268,0.0/71.549303/0.0,C119AS300348,IC000076,SSN000379
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,-3079.151245/17.206986/-7302.414119,0.0/71.549303/0.0,C119AS300347,IC000076,SSN000379
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,-2212.576636/19.526842/-7020.905225,0.0/79.379694/0.0,C119AS300346,IC000116,SSN000897
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hot_R_Y_G_Bus.prefab,-2211.720849/19.562750/-7023.568760,0.0/84.896474/0.0,C119AS300345,IC000116,SSN000897
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hot_R_Y_G_Bus.prefab,-2210.390370/19.557418/-7029.101174,0.0/251.770164/0.0,C119AS300344,IC000116,SSN000766
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,-2215.990373/16.671238/-7011.076969,0.0/348.923099/0.0,C119AS300343,IC000116,SSN000636
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,-2170.092870/17.008098/-6985.102183,0.0/79.379694/0.0,C119AS300342,IC000116,SSN000897
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hot_R_Y_G_Bus.prefab,-2150.324982/19.944350/-7009.095925,0.0/84.896474/0.0,C119AS300341,IC000116,SSN000897
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,-2155.142690/17.493457/-6993.569152,0.0/253.070689/0.0,C119AS300340,IC000116,SSN000766
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,-2153.408550/19.532526/-6999.132902,0.0/79.379694/0.0,C119AS300339,IC000116,SSN000897
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,-2152.728188/19.452104/-7002.936581,0.0/79.379694/0.0,C119AS300338,IC000116,SSN000897
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,-2035.609708/23.938303/-6978.383257,0.0/93.804244/0.0,C119AS300337,IC000040,SSN000131
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,-2035.382040/23.912322/-6981.371587,0.0/93.804244/0.0,C119AS300336,IC000040,SSN000131
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hot_R_Y_G_Bus.prefab,-2034.778499/23.958960/-6987.954165,0.0/92.384261/0.0,C119AS300335,IC000040,SSN000131
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,-2023.963667/21.939199/-6973.945326,0.0/93.804244/0.0,C119AS300334,IC000040,SSN000131
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,-1947.046399/27.021730/-6976.534904,0.0/97.205539/0.0,C119AS300333,IC000082,SSN000398
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,-1947.306952/27.021009/-6979.508531,0.0/97.205539/0.0,C119AS300332,IC000082,SSN000398
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hot_R_Y_G_Bus.prefab,-1947.934552/27.098076/-6986.103908,0.0/97.179934/0.0,C119AS300331,IC000082,SSN000398
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,-1934.016154/25.306102/-6973.997318,0.0/97.205539/0.0,C119AS300330,IC000082,SSN000398
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,-1579.156409/25.385706/-7016.089664,0.0/97.226290/0.0,C119AS300329,IC000169,SSN001083
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,-1579.835639/25.418231/-7016.472759,0.0/277.215378/0.0,C119AS300328,IC000169,SSN000944
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,-1569.830501/27.537806/-7018.158741,0.0/0.0/0.0,C119AS300327,IC000169,SSN001364
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,-1573.636001/27.576235/-7017.483585,0.0/0.0/0.0,C119AS300326,IC000169,SSN001364
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,-1561.147063/27.828544/-7024.604512,0.0/97.226290/0.0,C119AS300325,IC000169,SSN001083
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,-1561.530665/27.799705/-7027.560503,0.0/97.226290/0.0,C119AS300324,IC000169,SSN001083
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hot_R_Y_G_Bus.prefab,-1562.497966/27.843162/-7034.104739,0.0/96.700133/0.0,C119AS300323,IC000169,SSN001083
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,-1547.324477/24.980029/-7021.465984,0.0/97.226290/0.0,C119AS300322,IC000169,SSN001083
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,382.166741/44.047992/-6666.273969,0.0/45.406258/0.0,C119AS300321,IC000049,SSN003443
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,378.796559/46.197132/-6661.629841,0.0/238.282093/0.0,C119AS300320,IC000049,SSN003288
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hot_R_Y_G_Bus.prefab,376.276477/46.241390/-6658.449547,0.0/240.966654/0.0,C119AS300319,IC000049,SSN003288
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,340.023501/46.266413/-6700.389109,0.0/238.282093/0.0,C119AS300318,IC000049,SSN003288
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,337.589123/48.416432/-6698.279649,0.0/238.282093/0.0,C119AS300317,IC000049,SSN003288
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,335.645067/48.448533/-6695.573866,0.0/238.282093/0.0,C119AS300316,IC000049,SSN003288
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hot_R_Y_G_Bus.prefab,333.589558/48.469509/-6692.771506,0.0/240.966654/0.0,C119AS300315,IC000049,SSN003288
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,-25.479947/48.855841/-6902.269022,0.0/256.968724/0.0,C119AS300314,IC000404,SSN002981
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,-26.785771/48.875260/-6899.545392,0.0/256.968724/0.0,C119AS300313,IC000404,SSN002981
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hot_R_Y_G_Bus.prefab,-29.012548/49.003544/-6894.385097,0.0/261.781436/0.0,C119AS300312,IC000404,SSN002981
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,-37.108313/45.705872/-6909.721039,0.0/256.968724/0.0,C119AS300311,IC000404,SSN002981
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,-488.570020/27.248103/-7020.720361,0.0/78.646394/0.0,C119AS300310,IC000307,SSN002528
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,-488.596861/29.405173/-7017.365834,0.0/260.039074/0.0,C119AS300309,IC000307,SSN002829
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,-489.015753/29.401323/-7014.080459,0.0/260.039074/0.0,C119AS300308,IC000307,SSN002829
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hot_R_Y_G_Bus.prefab,-489.427085/29.453053/-7010.809147,0.0/264.814730/0.0,C119AS300307,IC000307,SSN002829
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,-522.350730/28.091228/-7022.614938,0.0/255.192872/0.0,C119AS300306,IC000355,SSN002379
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,-523.023025/28.202219/-7019.688969,0.0/255.192872/0.0,C119AS300305,IC000355,SSN002379
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hot_R_Y_G_Bus.prefab,-524.179424/28.278553/-7014.219498,0.0/258.902742/0.0,C119AS300304,IC000355,SSN002379
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,-534.729923/24.958069/-7028.579833,0.0/255.192872/0.0,C119AS300303,IC000355,SSN002379
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,-835.583206/28.040054/-7075.476582,0.0/265.976749/0.0,C119AS300302,IC000260,SSN002231
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,-888.398712/28.107376/-7086.353749,0.0/265.976749/0.0,C119AS300301,IC000260,SSN002231
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,-888.194195/28.073649/-7083.673276,0.0/265.976749/0.0,C119AS300300,IC000260,SSN002231
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,-1008.911376/26.443095/-7099.664369,0.0/86.384846/0.0,C119AS300299,IC000214,SSN001506
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,-1021.408770/28.920027/-7092.466993,0.0/270.803711/0.0,C119AS300298,IC000214,SSN001649
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,-1035.014421/29.434733/-7107.785922,0.0/2.960299/0.0,C119AS300297,IC000214,SSN001793
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,-1067.096193/26.770931/-7100.759963,0.0/270.803711/0.0,C119AS300296,IC000214,SSN001649
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,-1067.014588/29.360837/-7092.681367,0.0/270.803711/0.0,C119AS300295,IC000214,SSN001649
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,-1066.735596/29.387245/-7088.693119,0.0/270.803711/0.0,C119AS300294,IC000214,SSN001649
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,-1065.252480/26.824127/-7067.963377,0.0/270.803711/0.0,C119AS300293,IC000214,SSN001649
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,-1052.874236/29.326719/-7076.312650,0.0/86.384846/0.0,C119AS300292,IC000214,SSN001506
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,-1007.225076/29.017924/-7075.233764,0.0/86.384846/0.0,C119AS300291,IC000214,SSN001506
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,-1007.245337/28.985523/-7079.121596,0.0/86.384846/0.0,C119AS300290,IC000214,SSN001506
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,-1005.698750/26.059210/-7066.802977,0.0/86.384846/0.0,C119AS300289,IC000214,SSN001506
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,-907.534590/29.009613/-7067.458218,0.0/79.467359/0.0,C119AS300288,IC000260,SSN002084
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,-892.415497/27.979063/-7060.076356,0.0/104.375304/0.0,C119AS300287,IC000260,SSN001938
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,-869.257314/27.852130/-7061.654000,0.0/79.467359/0.0,C119AS300286,IC000260,SSN002084
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,-868.799663/27.954513/-7064.130829,0.0/79.467359/0.0,C119AS300285,IC000260,SSN002084
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,-539.231670/25.130373/-7001.307838,0.0/255.192872/0.0,C119AS300284,IC000355,SSN002379
